Data,Hora,Estacao,Codigo,Poluente,Valor,Unidade,Tipo
2022-01-03,16:00:00,Suape,PE06,MP10,24.0,ug/m3,Automática
2022-01-03,00:00:00,Suape,PE06,MP10,24.0,ug/m3,Automática
2022-01-03,17:00:00,Suape,PE06,MP10,26.0,ug/m3,Automática
2022-01-03,18:00:00,Suape,PE06,MP10,26.0,ug/m3,Automática
2022-01-03,20:00:00,Suape,PE06,MP10,26.0,ug/m3,Automática
2022-01-03,02:00:00,Suape,PE06,MP10,27.0,ug/m3,Automática
2022-01-03,08:00:00,Suape,PE06,MP10,27.0,ug/m3,Automática
2022-01-03,09:00:00,Suape,PE06,MP10,27.0,ug/m3,Automática
2022-01-03,23:00:00,Suape,PE06,MP10,27.0,ug/m3,Automática
2022-01-03,01:00:00,Suape,PE06,MP10,28.0,ug/m3,Automática
2022-01-03,03:00:00,Suape,PE06,MP10,29.0,ug/m3,Automática
2022-01-03,21:00:00,Suape,PE06,MP10,29.0,ug/m3,Automática
2022-01-03,22:00:00,Suape,PE06,MP10,29.0,ug/m3,Automática
2022-01-03,05:00:00,Suape,PE06,MP2.5,9.0,ug/m3,Automática
2022-01-03,13:00:00,Suape,PE06,MP2.5,9.0,ug/m3,Automática
2022-01-03,01:00:00,Suape,PE06,MP2.5,10.0,ug/m3,Automática
2022-01-03,04:00:00,Suape,PE06,MP2.5,10.0,ug/m3,Automática
2022-01-03,07:00:00,Suape,PE06,MP2.5,10.0,ug/m3,Automática
2022-01-03,11:00:00,Suape,PE06,MP2.5,10.0,ug/m3,Automática
2022-01-03,06:00:00,Suape,PE06,MP2.5,11.0,ug/m3,Automática
2022-01-03,08:00:00,Suape,PE06,MP2.5,12.0,ug/m3,Automática
2022-01-03,10:00:00,Suape,PE06,MP2.5,12.0,ug/m3,Automática
2022-01-03,12:00:00,Suape,PE06,MP2.5,12.0,ug/m3,Automática
2022-01-03,23:00:00,Suape,PE06,MP2.5,12.0,ug/m3,Automática
2022-01-03,09:00:00,Suape,PE06,MP2.5,13.0,ug/m3,Automática
2022-01-03,21:00:00,Suape,PE06,MP2.5,13.0,ug/m3,Automática
2022-01-03,00:00:00,Suape,PE06,MP2.5,13.0,ug/m3,Automática
2022-01-03,03:00:00,Suape,PE06,MP2.5,15.0,ug/m3,Automática
2022-01-03,02:00:00,Suape,PE06,MP2.5,16.0,ug/m3,Automática
2022-01-03,22:00:00,Suape,PE06,MP2.5,16.0,ug/m3,Automática
2022-01-03,20:00:00,Suape,PE06,MP2.5,19.0,ug/m3,Automática
2022-01-03,18:00:00,Suape,PE06,MP2.5,21.0,ug/m3,Automática
2022-01-03,11:00:00,Suape,PE06,NO2,0.6,ug/m3,Automática
2022-01-03,12:00:00,Suape,PE06,NO2,0.6,ug/m3,Automática
2022-01-03,13:00:00,Suape,PE06,NO2,0.6,ug/m3,Automática
2022-01-03,14:00:00,Suape,PE06,NO2,0.6,ug/m3,Automática
2022-01-03,10:00:00,Suape,PE06,NO2,1.0,ug/m3,Automática
2022-01-03,03:00:00,Suape,PE06,NO2,1.1,ug/m3,Automática
2022-01-03,09:00:00,Suape,PE06,NO2,1.3,ug/m3,Automática
2022-01-03,21:00:00,Suape,PE06,NO2,1.6,ug/m3,Automática
2022-01-03,20:00:00,Suape,PE06,NO2,1.8,ug/m3,Automática
2022-01-03,23:00:00,Suape,PE06,NO2,1.8,ug/m3,Automática
2022-01-03,19:00:00,Suape,PE06,NO2,1.9,ug/m3,Automática
2022-01-03,22:00:00,Suape,PE06,NO2,2.2,ug/m3,Automática
2022-01-03,08:00:00,Suape,PE06,NO2,2.5,ug/m3,Automática
2022-01-03,05:00:00,Suape,PE06,NO2,3.8,ug/m3,Automática
2022-01-03,00:00:00,Suape,PE06,NO2,4.09,ug/m3,Automática
2022-01-03,04:00:00,Suape,PE06,NO2,5.5,ug/m3,Automática
2022-01-03,07:00:00,Suape,PE06,NO2,5.7,ug/m3,Automática
2022-01-03,06:00:00,Suape,PE06,NO2,6.9,ug/m3,Automática
2022-01-03,16:00:00,Suape,PE06,NO2,7.5,ug/m3,Automática
2022-01-03,18:00:00,Suape,PE06,SO2,3.3,ug/m3,Automática
2022-01-03,21:00:00,Suape,PE06,SO2,3.6,ug/m3,Automática
2022-01-03,20:00:00,Suape,PE06,SO2,3.8,ug/m3,Automática
2022-01-03,15:00:00,Suape,PE06,SO2,4.0,ug/m3,Automática
2022-01-03,19:00:00,Suape,PE06,SO2,4.0,ug/m3,Automática
2022-01-03,23:00:00,Suape,PE06,SO2,4.2,ug/m3,Automática
2022-01-03,00:00:00,Suape,PE06,SO2,4.3,ug/m3,Automática
2022-01-03,22:00:00,Suape,PE06,SO2,4.4,ug/m3,Automática
2022-01-03,14:00:00,Suape,PE06,SO2,5.0,ug/m3,Automática
2022-01-03,17:00:00,Suape,PE06,SO2,5.3,ug/m3,Automática
2022-01-03,16:00:00,Suape,PE06,SO2,5.4,ug/m3,Automática
2022-01-03,11:00:00,Suape,PE06,SO2,6.8,ug/m3,Automática
2022-01-03,12:00:00,Suape,PE06,SO2,6.8,ug/m3,Automática
2022-01-03,13:00:00,Suape,PE06,SO2,6.8,ug/m3,Automática
2022-01-03,07:00:00,Suape,PE06,SO2,8.9,ug/m3,Automática
2022-01-03,01:00:00,Suape,PE06,SO2,9.0,ug/m3,Automática
2022-01-03,05:00:00,Suape,PE06,SO2,9.19,ug/m3,Automática
2022-01-03,06:00:00,Suape,PE06,SO2,9.4,ug/m3,Automática
2022-01-03,04:00:00,Suape,PE06,SO2,9.6,ug/m3,Automática
2022-01-03,10:00:00,Suape,PE06,SO2,9.69,ug/m3,Automática
2022-01-03,08:00:00,Suape,PE06,SO2,10.1,ug/m3,Automática
2022-01-03,09:00:00,Suape,PE06,SO2,11.0,ug/m3,Automática
2022-01-04,17:00:00,Suape,PE06,CO,0.352,ug/m3,Automática
2022-01-04,16:00:00,Suape,PE06,CO,0.355,ug/m3,Automática
2022-01-04,09:00:00,Suape,PE06,CO,0.365,ug/m3,Automática
2022-01-04,14:00:00,Suape,PE06,CO,0.365,ug/m3,Automática
2022-01-04,15:00:00,Suape,PE06,CO,0.365,ug/m3,Automática
2022-01-04,18:00:00,Suape,PE06,CO,0.368,ug/m3,Automática
2022-01-04,13:00:00,Suape,PE06,CO,0.371,ug/m3,Automática
2022-01-04,10:00:00,Suape,PE06,CO,0.375,ug/m3,Automática
2022-01-04,19:00:00,Suape,PE06,CO,0.376,ug/m3,Automática
2022-01-04,08:00:00,Suape,PE06,CO,0.378,ug/m3,Automática
2022-01-04,01:00:00,Suape,PE06,CO,0.379,ug/m3,Automática
2022-01-04,20:00:00,Suape,PE06,CO,0.392,ug/m3,Automática
2022-01-04,21:00:00,Suape,PE06,CO,0.392,ug/m3,Automática
2022-01-04,12:00:00,Suape,PE06,CO,0.396,ug/m3,Automática
2022-01-04,07:00:00,Suape,PE06,CO,0.397,ug/m3,Automática
2022-01-04,05:00:00,Suape,PE06,CO,0.399,ug/m3,Automática
2022-01-04,06:00:00,Suape,PE06,CO,0.401,ug/m3,Automática
2022-01-04,00:00:00,Suape,PE06,CO,0.402,ug/m3,Automática
2022-01-04,11:00:00,Suape,PE06,CO,0.407,ug/m3,Automática
2022-01-04,22:00:00,Suape,PE06,CO,0.407,ug/m3,Automática
2022-01-04,02:00:00,Suape,PE06,CO,0.408,ug/m3,Automática
2022-01-04,23:00:00,Suape,PE06,CO,0.413,ug/m3,Automática
2022-01-04,00:00:00,Suape,PE06,MP10,12.0,ug/m3,Automática
2022-01-04,03:00:00,Suape,PE06,MP10,16.0,ug/m3,Automática
2022-01-04,04:00:00,Suape,PE06,MP10,16.0,ug/m3,Automática
2022-01-04,11:00:00,Suape,PE06,MP10,17.0,ug/m3,Automática
2022-01-04,15:00:00,Suape,PE06,MP10,17.0,ug/m3,Automática
2022-01-04,21:00:00,Suape,PE06,MP10,17.0,ug/m3,Automática
2022-01-04,23:00:00,Suape,PE06,MP10,17.0,ug/m3,Automática
2022-01-04,07:00:00,Suape,PE06,MP10,19.0,ug/m3,Automática
2022-01-04,10:00:00,Suape,PE06,MP10,19.0,ug/m3,Automática
2022-01-04,09:00:00,Suape,PE06,MP10,21.0,ug/m3,Automática
2022-01-04,18:00:00,Suape,PE06,MP10,21.0,ug/m3,Automática
2022-01-04,01:00:00,Suape,PE06,MP10,22.0,ug/m3,Automática
2022-01-04,05:00:00,Suape,PE06,MP10,22.0,ug/m3,Automática
2022-01-04,12:00:00,Suape,PE06,MP10,22.0,ug/m3,Automática
2022-01-04,14:00:00,Suape,PE06,MP10,22.0,ug/m3,Automática
2022-01-04,16:00:00,Suape,PE06,MP10,23.0,ug/m3,Automática
2022-01-04,02:00:00,Suape,PE06,MP10,26.0,ug/m3,Automática
2022-01-04,19:00:00,Suape,PE06,MP10,26.0,ug/m3,Automática
2022-01-04,06:00:00,Suape,PE06,MP10,28.0,ug/m3,Automática
2022-01-04,08:00:00,Suape,PE06,MP10,31.0,ug/m3,Automática
2022-01-04,17:00:00,Suape,PE06,MP10,31.0,ug/m3,Automática
2022-01-04,13:00:00,Suape,PE06,MP10,32.0,ug/m3,Automática
2022-01-04,04:00:00,Suape,PE06,MP2.5,0.0,ug/m3,Automática
2022-01-04,01:00:00,Suape,PE06,MP2.5,3.0,ug/m3,Automática
2022-01-04,05:00:00,Suape,PE06,MP2.5,3.0,ug/m3,Automática
2022-01-04,21:00:00,Suape,PE06,MP2.5,3.0,ug/m3,Automática
2022-01-04,07:00:00,Suape,PE06,MP2.5,4.0,ug/m3,Automática
2022-01-04,15:00:00,Suape,PE06,MP2.5,4.0,ug/m3,Automática
2022-01-04,16:00:00,Suape,PE06,MP2.5,4.0,ug/m3,Automática
2022-01-04,06:00:00,Suape,PE06,MP2.5,5.0,ug/m3,Automática
2022-01-04,10:00:00,Suape,PE06,MP2.5,5.0,ug/m3,Automática
2022-01-04,14:00:00,Suape,PE06,MP2.5,5.0,ug/m3,Automática
2022-01-04,17:00:00,Suape,PE06,MP2.5,5.0,ug/m3,Automática
2022-01-04,18:00:00,Suape,PE06,MP2.5,5.0,ug/m3,Automática
2022-01-04,19:00:00,Suape,PE06,MP2.5,5.0,ug/m3,Automática
2022-01-04,20:00:00,Suape,PE06,MP2.5,5.0,ug/m3,Automática
2022-01-04,23:00:00,Suape,PE06,MP2.5,5.0,ug/m3,Automática
2022-01-04,00:00:00,Suape,PE06,MP2.5,5.0,ug/m3,Automática
2022-01-04,08:00:00,Suape,PE06,MP2.5,6.0,ug/m3,Automática
2022-01-04,13:00:00,Suape,PE06,MP2.5,6.0,ug/m3,Automática
2022-01-04,09:00:00,Suape,PE06,MP2.5,7.0,ug/m3,Automática
2022-01-04,11:00:00,Suape,PE06,MP2.5,8.0,ug/m3,Automática
2022-01-04,12:00:00,Suape,PE06,MP2.5,10.0,ug/m3,Automática
2022-01-04,09:00:00,Suape,PE06,NO2,0.63,ug/m3,Automática
2022-01-04,04:00:00,Suape,PE06,NO2,1.03,ug/m3,Automática
2022-01-04,16:00:00,Suape,PE06,NO2,1.04,ug/m3,Automática
2022-01-04,15:00:00,Suape,PE06,NO2,1.13,ug/m3,Automática
2022-01-04,08:00:00,Suape,PE06,NO2,1.23,ug/m3,Automática
2022-01-04,13:00:00,Suape,PE06,NO2,1.41,ug/m3,Automática
2022-01-04,14:00:00,Suape,PE06,NO2,1.54,ug/m3,Automática
2022-01-04,21:00:00,Suape,PE06,NO2,1.78,ug/m3,Automática
2022-01-04,12:00:00,Suape,PE06,NO2,1.83,ug/m3,Automática
2022-01-04,11:00:00,Suape,PE06,NO2,1.87,ug/m3,Automática
