Data;Hora;Estacao;Codigo;Poluente;Valor;Unidade;Tipo
31/01/2022;10:00:00;Suape;PE06;SO2;7.6;ug/m3;Automática
31/01/2022;10:00:00;Suape;PE06;CO;0.5;ug/m3;Automática
31/01/2022;11:00:00;Suape;PE06;SO2;9.1;ug/m3;Automática
31/01/2022;11:00:00;Suape;PE06;CO;0.4;ug/m3;Automática
31/01/2022;12:00:00;Suape;PE06;SO2;7.5;ug/m3;Automática
31/01/2022;12:00:00;Suape;PE06;CO;0.4;ug/m3;Automática
31/01/2022;13:00:00;Suape;PE06;SO2;8.69;ug/m3;Automática
31/01/2022;13:00:00;Suape;PE06;CO;0.4;ug/m3;Automática
31/01/2022;13:00:00;Suape;PE06;MP2.5;7;ug/m3;Automática
31/01/2022;14:00:00;Suape;PE06;SO2;9.19;ug/m3;Automática
31/01/2022;14:00:00;Suape;PE06;CO;0.4;ug/m3;Automática
31/01/2022;14:00:00;Suape;PE06;NO2;2.4;ug/m3;Automática
31/01/2022;15:00:00;Suape;PE06;SO2;9.69;ug/m3;Automática
31/01/2022;15:00:00;Suape;PE06;CO;0.4;ug/m3;Automática
31/01/2022;16:00:00;Suape;PE06;SO2;8.1;ug/m3;Automática
31/01/2022;16:00:00;Suape;PE06;CO;0.4;ug/m3;Automática
31/01/2022;16:00:00;Suape;PE06;MP2.5;12;ug/m3;Automática
31/01/2022;17:00:00;Suape;PE06;SO2;8.69;ug/m3;Automática
31/01/2022;17:00:00;Suape;PE06;CO;0.4;ug/m3;Automática
31/01/2022;17:00:00;Suape;PE06;MP2.5;9;ug/m3;Automática
31/01/2022;18:00:00;Suape;PE06;SO2;5.4;ug/m3;Automática
31/01/2022;18:00:00;Suape;PE06;CO;0.5;ug/m3;Automática
31/01/2022;18:00:00;Suape;PE06;MP2.5;17;ug/m3;Automática
31/01/2022;18:00:00;Suape;PE06;NO2;1.8;ug/m3;Automática
31/01/2022;19:00:00;Suape;PE06;SO2;5.4;ug/m3;Automática
31/01/2022;19:00:00;Suape;PE06;CO;0.5;ug/m3;Automática
31/01/2022;19:00:00;Suape;PE06;MP2.5;16;ug/m3;Automática
31/01/2022;19:00:00;Suape;PE06;NO2;8.1;ug/m3;Automática
31/01/2022;20:00:00;Suape;PE06;SO2;5.2;ug/m3;Automática
31/01/2022;20:00:00;Suape;PE06;CO;0.5;ug/m3;Automática
31/01/2022;20:00:00;Suape;PE06;MP2.5;16;ug/m3;Automática
31/01/2022;20:00:00;Suape;PE06;NO2;11.5;ug/m3;Automática
31/01/2022;21:00:00;Suape;PE06;SO2;6.2;ug/m3;Automática
31/01/2022;21:00:00;Suape;PE06;CO;0.5;ug/m3;Automática
31/01/2022;21:00:00;Suape;PE06;MP2.5;22;ug/m3;Automática
31/01/2022;21:00:00;Suape;PE06;NO2;4.09;ug/m3;Automática
31/01/2022;22:00:00;Suape;PE06;SO2;6.1;ug/m3;Automática
31/01/2022;22:00:00;Suape;PE06;CO;0.5;ug/m3;Automática
31/01/2022;22:00:00;Suape;PE06;MP2.5;17;ug/m3;Automática
31/01/2022;22:00:00;Suape;PE06;NO2;2.5;ug/m3;Automática
31/01/2022;23:00:00;Suape;PE06;SO2;7.2;ug/m3;Automática
31/01/2022;23:00:00;Suape;PE06;CO;0.5;ug/m3;Automática
31/01/2022;23:00:00;Suape;PE06;MP2.5;9;ug/m3;Automática
31/01/2022;23:00:00;Suape;PE06;NO2;8.5;ug/m3;Automática
01/02/2022;00:00:00;Suape;PE06;CO;0.173;ug/m3;Automática
01/02/2022;00:00:00;Suape;PE06;MP10;20;ug/m3;Automática
01/02/2022;00:00:00;Suape;PE06;MP2.5;8;ug/m3;Automática
01/02/2022;00:00:00;Suape;PE06;NO2;0.46;ug/m3;Automática
01/02/2022;01:00:00;Suape;PE06;CO;0.15;ug/m3;Automática
01/02/2022;01:00:00;Suape;PE06;MP10;29;ug/m3;Automática
01/02/2022;01:00:00;Suape;PE06;MP2.5;10;ug/m3;Automática
01/02/2022;02:00:00;Suape;PE06;CO;0.148;ug/m3;Automática
01/02/2022;02:00:00;Suape;PE06;MP10;25;ug/m3;Automática
01/02/2022;02:00:00;Suape;PE06;MP2.5;15;ug/m3;Automática
01/02/2022;02:00:00;Suape;PE06;NO2;0.91;ug/m3;Automática
01/02/2022;03:00:00;Suape;PE06;MP10;25;ug/m3;Automática
01/02/2022;03:00:00;Suape;PE06;MP2.5;10;ug/m3;Automática
01/02/2022;03:00:00;Suape;PE06;NO2;1.18;ug/m3;Automática
01/02/2022;03:00:00;Suape;PE06;SO2;5.55;ug/m3;Automática
01/02/2022;04:00:00;Suape;PE06;CO;0.161;ug/m3;Automática
01/02/2022;04:00:00;Suape;PE06;MP10;30;ug/m3;Automática
01/02/2022;04:00:00;Suape;PE06;MP2.5;11;ug/m3;Automática
01/02/2022;04:00:00;Suape;PE06;NO2;0.84;ug/m3;Automática
01/02/2022;05:00:00;Suape;PE06;CO;0.148;ug/m3;Automática
01/02/2022;05:00:00;Suape;PE06;MP10;23;ug/m3;Automática
01/02/2022;05:00:00;Suape;PE06;MP2.5;12;ug/m3;Automática
01/02/2022;05:00:00;Suape;PE06;NO2;1.26;ug/m3;Automática
01/02/2022;06:00:00;Suape;PE06;CO;0.154;ug/m3;Automática
01/02/2022;06:00:00;Suape;PE06;MP10;26;ug/m3;Automática
01/02/2022;06:00:00;Suape;PE06;MP2.5;11;ug/m3;Automática
01/02/2022;06:00:00;Suape;PE06;NO2;1.57;ug/m3;Automática
01/02/2022;07:00:00;Suape;PE06;CO;0.151;ug/m3;Automática
01/02/2022;07:00:00;Suape;PE06;MP10;33;ug/m3;Automática
01/02/2022;07:00:00;Suape;PE06;MP2.5;10;ug/m3;Automática
01/02/2022;07:00:00;Suape;PE06;NO2;1.02;ug/m3;Automática
01/02/2022;08:00:00;Suape;PE06;CO;0.142;ug/m3;Automática
01/02/2022;08:00:00;Suape;PE06;MP10;24;ug/m3;Automática
01/02/2022;08:00:00;Suape;PE06;MP2.5;10;ug/m3;Automática
01/02/2022;08:00:00;Suape;PE06;NO2;0.41;ug/m3;Automática
01/02/2022;09:00:00;Suape;PE06;CO;0.133;ug/m3;Automática
01/02/2022;09:00:00;Suape;PE06;MP10;33;ug/m3;Automática
01/02/2022;09:00:00;Suape;PE06;MP2.5;8;ug/m3;Automática
01/02/2022;09:00:00;Suape;PE06;NO2;0.44;ug/m3;Automática
01/02/2022;10:00:00;Suape;PE06;CO;0.128;ug/m3;Automática
01/02/2022;10:00:00;Suape;PE06;MP10;25;ug/m3;Automática
01/02/2022;10:00:00;Suape;PE06;MP2.5;8;ug/m3;Automática
01/02/2022;10:00:00;Suape;PE06;NO2;0.27;ug/m3;Automática
01/02/2022;11:00:00;Suape;PE06;CO;0.131;ug/m3;Automática
01/02/2022;11:00:00;Suape;PE06;MP10;24;ug/m3;Automática
01/02/2022;11:00:00;Suape;PE06;MP2.5;8;ug/m3;Automática
01/02/2022;11:00:00;Suape;PE06;NO2;0.22;ug/m3;Automática
01/02/2022;12:00:00;Suape;PE06;CO;0.125;ug/m3;Automática
01/02/2022;12:00:00;Suape;PE06;MP10;35;ug/m3;Automática
01/02/2022;12:00:00;Suape;PE06;MP2.5;15;ug/m3;Automática
01/02/2022;12:00:00;Suape;PE06;NO2;0.26;ug/m3;Automática
01/02/2022;13:00:00;Suape;PE06;CO;0.095;ug/m3;Automática
01/02/2022;13:00:00;Suape;PE06;MP10;27;ug/m3;Automática
01/02/2022;13:00:00;Suape;PE06;MP2.5;8;ug/m3;Automática
01/02/2022;13:00:00;Suape;PE06;NO2;1.16;ug/m3;Automática
01/02/2022;13:00:00;Suape;PE06;SO2;1.01;ug/m3;Automática
01/02/2022;14:00:00;Suape;PE06;CO;0.072;ug/m3;Automática
01/02/2022;14:00:00;Suape;PE06;MP10;29;ug/m3;Automática
01/02/2022;14:00:00;Suape;PE06;MP2.5;6;ug/m3;Automática
01/02/2022;14:00:00;Suape;PE06;NO2;0.75;ug/m3;Automática
01/02/2022;14:00:00;Suape;PE06;SO2;1.26;ug/m3;Automática
01/02/2022;15:00:00;Suape;PE06;CO;0.09;ug/m3;Automática
01/02/2022;15:00:00;Suape;PE06;MP10;41;ug/m3;Automática
01/02/2022;15:00:00;Suape;PE06;MP2.5;6;ug/m3;Automática
01/02/2022;15:00:00;Suape;PE06;NO2;0.51;ug/m3;Automática
01/02/2022;15:00:00;Suape;PE06;SO2;0.13;ug/m3;Automática
01/02/2022;16:00:00;Suape;PE06;CO;0.118;ug/m3;Automática
01/02/2022;16:00:00;Suape;PE06;MP10;24;ug/m3;Automática
01/02/2022;16:00:00;Suape;PE06;MP2.5;7;ug/m3;Automática
01/02/2022;16:00:00;Suape;PE06;NO2;0.59;ug/m3;Automática
01/02/2022;17:00:00;Suape;PE06;CO;0.128;ug/m3;Automática
01/02/2022;17:00:00;Suape;PE06;MP10;25;ug/m3;Automática
01/02/2022;17:00:00;Suape;PE06;MP2.5;10;ug/m3;Automática
01/02/2022;17:00:00;Suape;PE06;NO2;0.9;ug/m3;Automática
01/02/2022;18:00:00;Suape;PE06;CO;0.141;ug/m3;Automática
01/02/2022;18:00:00;Suape;PE06;MP10;24;ug/m3;Automática
01/02/2022;18:00:00;Suape;PE06;MP2.5;11;ug/m3;Automática
01/02/2022;18:00:00;Suape;PE06;NO2;1.3;ug/m3;Automática
01/02/2022;19:00:00;Suape;PE06;CO;0.163;ug/m3;Automática
01/02/2022;19:00:00;Suape;PE06;MP10;24;ug/m3;Automática
01/02/2022;19:00:00;Suape;PE06;MP2.5;21;ug/m3;Automática
01/02/2022;19:00:00;Suape;PE06;NO2;1.94;ug/m3;Automática
01/02/2022;20:00:00;Suape;PE06;CO;0.157;ug/m3;Automática
01/02/2022;20:00:00;Suape;PE06;MP10;29;ug/m3;Automática
01/02/2022;20:00:00;Suape;PE06;MP2.5;17;ug/m3;Automática
01/02/2022;20:00:00;Suape;PE06;NO2;0.57;ug/m3;Automática
01/02/2022;21:00:00;Suape;PE06;CO;0.153;ug/m3;Automática
01/02/2022;21:00:00;Suape;PE06;MP10;30;ug/m3;Automática
01/02/2022;21:00:00;Suape;PE06;MP2.5;16;ug/m3;Automática
01/02/2022;21:00:00;Suape;PE06;NO2;1.3;ug/m3;Automática
01/02/2022;22:00:00;Suape;PE06;CO;0.156;ug/m3;Automática
01/02/2022;22:00:00;Suape;PE06;MP10;28;ug/m3;Automática
01/02/2022;22:00:00;Suape;PE06;MP2.5;9;ug/m3;Automática
01/02/2022;22:00:00;Suape;PE06;NO2;0.73;ug/m3;Automática
01/02/2022;23:00:00;Suape;PE06;CO;0.167;ug/m3;Automática
01/02/2022;23:00:00;Suape;PE06;MP10;28;ug/m3;Automática
01/02/2022;23:00:00;Suape;PE06;MP2.5;6;ug/m3;Automática
01/02/2022;23:00:00;Suape;PE06;NO2;0.51;ug/m3;Automática
02/02/2022;00:00:00;Suape;PE06;CO;0.5;ug/m3;Automática
02/02/2022;00:00:00;Suape;PE06;MP10;29;ug/m3;Automática
02/02/2022;00:00:00;Suape;PE06;MP2.5;13;ug/m3;Automática
02/02/2022;00:00:00;Suape;PE06;NO2;2.7;ug/m3;Automática
02/02/2022;00:00:00;Suape;PE06;SO2;3.1;ug/m3;Automática
02/02/2022;01:00:00;Suape;PE06;CO;0.5;ug/m3;Automática
02/02/2022;01:00:00;Suape;PE06;SO2;5.9;ug/m3;Automática
02/02/2022;02:00:00;Suape;PE06;CO;0.5;ug/m3;Automática
02/02/2022;03:00:00;Suape;PE06;NO2;4.09;ug/m3;Automática
02/02/2022;04:00:00;Suape;PE06;NO2;5.09;ug/m3;Automática
02/02/2022;04:00:00;Suape;PE06;SO2;6;ug/m3;Automática
02/02/2022;05:00:00;Suape;PE06;CO;0.5;ug/m3;Automática
02/02/2022;05:00:00;Suape;PE06;NO2;5.8;ug/m3;Automática
02/02/2022;05:00:00;Suape;PE06;SO2;5.7;ug/m3;Automática
02/02/2022;06:00:00;Suape;PE06;CO;0.5;ug/m3;Automática
02/02/2022;06:00:00;Suape;PE06;NO2;5.8;ug/m3;Automática
02/02/2022;06:00:00;Suape;PE06;SO2;5.8;ug/m3;Automática
02/02/2022;07:00:00;Suape;PE06;CO;0.5;ug/m3;Automática
02/02/2022;07:00:00;Suape;PE06;NO2;4.9;ug/m3;Automática
02/02/2022;07:00:00;Suape;PE06;SO2;5.7;ug/m3;Automática
02/02/2022;08:00:00;Suape;PE06;CO;0.6;ug/m3;Automática
02/02/2022;08:00:00;Suape;PE06;NO2;10.3;ug/m3;Automática
02/02/2022;08:00:00;Suape;PE06;SO2;5;ug/m3;Automática
02/02/2022;09:00:00;Suape;PE06;CO;0.5;ug/m3;Automática
02/02/2022;09:00:00;Suape;PE06;NO2;8;ug/m3;Automática
02/02/2022;09:00:00;Suape;PE06;SO2;5;ug/m3;Automática
02/02/2022;10:00:00;Suape;PE06;CO;0.5;ug/m3;Automática
02/02/2022;10:00:00;Suape;PE06;NO2;4.3;ug/m3;Automática
02/02/2022;10:00:00;Suape;PE06;SO2;6.3;ug/m3;Automática
02/02/2022;11:00:00;Suape;PE06;CO;0.5;ug/m3;Automática
02/02/2022;11:00:00;Suape;PE06;SO2;4.9;ug/m3;Automática
02/02/2022;12:00:00;Suape;PE06;CO;0.5;ug/m3;Automática
02/02/2022;13:00:00;Suape;PE06;CO;0.5;ug/m3;Automática
02/02/2022;13:00:00;Suape;PE06;NO2;4.2;ug/m3;Automática
02/02/2022;14:00:00;Suape;PE06;CO;0.5;ug/m3;Automática
02/02/2022;15:00:00;Suape;PE06;CO;0.5;ug/m3;Automática
02/02/2022;15:00:00;Suape;PE06;NO2;3;ug/m3;Automática
02/02/2022;16:00:00;Suape;PE06;CO;0.5;ug/m3;Automática
02/02/2022;16:00:00;Suape;PE06;NO2;2.6;ug/m3;Automática
02/02/2022;17:00:00;Suape;PE06;CO;0.5;ug/m3;Automática
02/02/2022;17:00:00;Suape;PE06;NO2;4.4;ug/m3;Automática
02/02/2022;18:00:00;Suape;PE06;CO;0.6;ug/m3;Automática
02/02/2022;18:00:00;Suape;PE06;MP10;11;ug/m3;Automática
02/02/2022;18:00:00;Suape;PE06;NO2;5.8;ug/m3;Automática
02/02/2022;18:00:00;Suape;PE06;SO2;2.29;ug/m3;Automática
02/02/2022;19:00:00;Suape;PE06;CO;0.6;ug/m3;Automática
02/02/2022;19:00:00;Suape;PE06;NO2;6.4;ug/m3;Automática
02/02/2022;19:00:00;Suape;PE06;SO2;2.6;ug/m3;Automática
02/02/2022;20:00:00;Suape;PE06;CO;0.6;ug/m3;Automática
02/02/2022;20:00:00;Suape;PE06;MP10;29;ug/m3;Automática
02/02/2022;20:00:00;Suape;PE06;MP2.5;17;ug/m3;Automática
02/02/2022;20:00:00;Suape;PE06;NO2;5.9;ug/m3;Automática
02/02/2022;20:00:00;Suape;PE06;SO2;2.7;ug/m3;Automática
02/02/2022;21:00:00;Suape;PE06;CO;0.6;ug/m3;Automática
02/02/2022;21:00:00;Suape;PE06;MP10;29;ug/m3;Automática
02/02/2022;21:00:00;Suape;PE06;MP2.5;22;ug/m3;Automática
02/02/2022;21:00:00;Suape;PE06;NO2;6.6;ug/m3;Automática
02/02/2022;21:00:00;Suape;PE06;SO2;2.5;ug/m3;Automática
02/02/2022;22:00:00;Suape;PE06;CO;0.5;ug/m3;Automática
02/02/2022;22:00:00;Suape;PE06;MP10;35;ug/m3;Automática
02/02/2022;22:00:00;Suape;PE06;MP2.5;17;ug/m3;Automática
02/02/2022;22:00:00;Suape;PE06;NO2;6;ug/m3;Automática
02/02/2022;22:00:00;Suape;PE06;SO2;3.2;ug/m3;Automática
02/02/2022;23:00:00;Suape;PE06;CO;0.5;ug/m3;Automática
02/02/2022;23:00:00;Suape;PE06;MP10;39;ug/m3;Automática
02/02/2022;23:00:00;Suape;PE06;MP2.5;14;ug/m3;Automática
02/02/2022;23:00:00;Suape;PE06;NO2;5.7;ug/m3;Automática
02/02/2022;23:00:00;Suape;PE06;SO2;3.6;ug/m3;Automática
03/02/2022;00:00:00;Suape;PE06;CO;0.3;ug/m3;Automática
03/02/2022;00:00:00;Suape;PE06;MP10;33;ug/m3;Automática
03/02/2022;00:00:00;Suape;PE06;MP2.5;20;ug/m3;Automática
03/02/2022;00:00:00;Suape;PE06;NO2;3.5;ug/m3;Automática
03/02/2022;00:00:00;Suape;PE06;SO2;5.6;ug/m3;Automática
03/02/2022;01:00:00;Suape;PE06;CO;0.3;ug/m3;Automática
03/02/2022;01:00:00;Suape;PE06;MP10;27;ug/m3;Automática
03/02/2022;01:00:00;Suape;PE06;MP2.5;13;ug/m3;Automática
03/02/2022;01:00:00;Suape;PE06;SO2;4.9;ug/m3;Automática
03/02/2022;02:00:00;Suape;PE06;CO;0.3;ug/m3;Automática
03/02/2022;02:00:00;Suape;PE06;MP10;23;ug/m3;Automática
03/02/2022;02:00:00;Suape;PE06;MP2.5;16;ug/m3;Automática
03/02/2022;03:00:00;Suape;PE06;MP10;30;ug/m3;Automática
03/02/2022;03:00:00;Suape;PE06;MP2.5;16;ug/m3;Automática
03/02/2022;03:00:00;Suape;PE06;NO2;6.2;ug/m3;Automática
03/02/2022;04:00:00;Suape;PE06;MP10;26;ug/m3;Automática
03/02/2022;04:00:00;Suape;PE06;MP2.5;15;ug/m3;Automática
03/02/2022;04:00:00;Suape;PE06;NO2;4.4;ug/m3;Automática
03/02/2022;04:00:00;Suape;PE06;SO2;5.9;ug/m3;Automática
03/02/2022;05:00:00;Suape;PE06;CO;0.3;ug/m3;Automática
03/02/2022;05:00:00;Suape;PE06;MP10;23;ug/m3;Automática
03/02/2022;05:00:00;Suape;PE06;MP2.5;15;ug/m3;Automática
03/02/2022;05:00:00;Suape;PE06;NO2;6.3;ug/m3;Automática
03/02/2022;05:00:00;Suape;PE06;SO2;6;ug/m3;Automática
03/02/2022;06:00:00;Suape;PE06;CO;0.3;ug/m3;Automática
03/02/2022;06:00:00;Suape;PE06;MP10;28;ug/m3;Automática
03/02/2022;06:00:00;Suape;PE06;MP2.5;14;ug/m3;Automática
03/02/2022;06:00:00;Suape;PE06;NO2;11.9;ug/m3;Automática
03/02/2022;06:00:00;Suape;PE06;SO2;6.4;ug/m3;Automática
03/02/2022;07:00:00;Suape;PE06;CO;0.3;ug/m3;Automática
03/02/2022;07:00:00;Suape;PE06;MP10;39;ug/m3;Automática
03/02/2022;07:00:00;Suape;PE06;MP2.5;16;ug/m3;Automática
03/02/2022;07:00:00;Suape;PE06;NO2;8.1;ug/m3;Automática
03/02/2022;07:00:00;Suape;PE06;SO2;5.9;ug/m3;Automática
03/02/2022;08:00:00;Suape;PE06;CO;0.3;ug/m3;Automática
03/02/2022;08:00:00;Suape;PE06;MP10;25;ug/m3;Automática
03/02/2022;08:00:00;Suape;PE06;MP2.5;17;ug/m3;Automática
03/02/2022;08:00:00;Suape;PE06;NO2;5.2;ug/m3;Automática
03/02/2022;08:00:00;Suape;PE06;SO2;6.2;ug/m3;Automática
03/02/2022;09:00:00;Suape;PE06;CO;0.3;ug/m3;Automática
03/02/2022;09:00:00;Suape;PE06;MP10;25;ug/m3;Automática
03/02/2022;09:00:00;Suape;PE06;MP2.5;12;ug/m3;Automática
03/02/2022;09:00:00;Suape;PE06;NO2;5.3;ug/m3;Automática
03/02/2022;09:00:00;Suape;PE06;SO2;5.5;ug/m3;Automática
03/02/2022;10:00:00;Suape;PE06;CO;0.3;ug/m3;Automática
03/02/2022;10:00:00;Suape;PE06;MP10;31;ug/m3;Automática
03/02/2022;10:00:00;Suape;PE06;MP2.5;11;ug/m3;Automática
03/02/2022;10:00:00;Suape;PE06;NO2;1.6;ug/m3;Automática
03/02/2022;10:00:00;Suape;PE06;SO2;4.5;ug/m3;Automática
03/02/2022;11:00:00;Suape;PE06;CO;0.3;ug/m3;Automática
03/02/2022;11:00:00;Suape;PE06;MP10;30;ug/m3;Automática
03/02/2022;11:00:00;Suape;PE06;MP2.5;11;ug/m3;Automática
03/02/2022;11:00:00;Suape;PE06;NO2;1.3;ug/m3;Automática
03/02/2022;11:00:00;Suape;PE06;SO2;5.4;ug/m3;Automática
03/02/2022;12:00:00;Suape;PE06;CO;0.2;ug/m3;Automática
03/02/2022;12:00:00;Suape;PE06;MP10;27;ug/m3;Automática
03/02/2022;12:00:00;Suape;PE06;MP2.5;17;ug/m3;Automática
03/02/2022;12:00:00;Suape;PE06;NO2;1.4;ug/m3;Automática
03/02/2022;12:00:00;Suape;PE06;SO2;7.5;ug/m3;Automática
03/02/2022;13:00:00;Suape;PE06;CO;0.2;ug/m3;Automática
03/02/2022;13:00:00;Suape;PE06;MP10;37;ug/m3;Automática
03/02/2022;13:00:00;Suape;PE06;MP2.5;19;ug/m3;Automática
03/02/2022;13:00:00;Suape;PE06;NO2;2.5;ug/m3;Automática
03/02/2022;13:00:00;Suape;PE06;SO2;7.5;ug/m3;Automática
03/02/2022;14:00:00;Suape;PE06;CO;0.2;ug/m3;Automática
03/02/2022;14:00:00;Suape;PE06;MP10;27;ug/m3;Automática
03/02/2022;14:00:00;Suape;PE06;MP2.5;14;ug/m3;Automática
03/02/2022;14:00:00;Suape;PE06;NO2;2;ug/m3;Automática
03/02/2022;14:00:00;Suape;PE06;SO2;8;ug/m3;Automática
03/02/2022;15:00:00;Suape;PE06;CO;0.2;ug/m3;Automática
03/02/2022;15:00:00;Suape;PE06;MP10;27;ug/m3;Automática
03/02/2022;15:00:00;Suape;PE06;MP2.5;14;ug/m3;Automática
03/02/2022;15:00:00;Suape;PE06;NO2;2.8;ug/m3;Automática
03/02/2022;15:00:00;Suape;PE06;SO2;9.19;ug/m3;Automática
03/02/2022;16:00:00;Suape;PE06;CO;0.2;ug/m3;Automática
03/02/2022;16:00:00;Suape;PE06;MP10;33;ug/m3;Automática
03/02/2022;16:00:00;Suape;PE06;MP2.5;16;ug/m3;Automática
03/02/2022;16:00:00;Suape;PE06;NO2;2.7;ug/m3;Automática
03/02/2022;16:00:00;Suape;PE06;SO2;10.19;ug/m3;Automática
03/02/2022;17:00:00;Suape;PE06;CO;0.2;ug/m3;Automática
03/02/2022;17:00:00;Suape;PE06;MP10;26;ug/m3;Automática
03/02/2022;17:00:00;Suape;PE06;NO2;4.09;ug/m3;Automática
03/02/2022;17:00:00;Suape;PE06;SO2;8;ug/m3;Automática
03/02/2022;18:00:00;Suape;PE06;CO;0.2;ug/m3;Automática
03/02/2022;18:00:00;Suape;PE06;MP10;22;ug/m3;Automática
03/02/2022;18:00:00;Suape;PE06;MP2.5;16;ug/m3;Automática
03/02/2022;18:00:00;Suape;PE06;NO2;4.7;ug/m3;Automática
03/02/2022;18:00:00;Suape;PE06;SO2;4.59;ug/m3;Automática
03/02/2022;19:00:00;Suape;PE06;CO;0.3;ug/m3;Automática
03/02/2022;19:00:00;Suape;PE06;MP10;22;ug/m3;Automática
03/02/2022;19:00:00;Suape;PE06;MP2.5;17;ug/m3;Automática
03/02/2022;19:00:00;Suape;PE06;NO2;4.7;ug/m3;Automática
03/02/2022;19:00:00;Suape;PE06;SO2;4.59;ug/m3;Automática
03/02/2022;20:00:00;Suape;PE06;CO;0.3;ug/m3;Automática
03/02/2022;20:00:00;Suape;PE06;MP10;18;ug/m3;Automática
03/02/2022;20:00:00;Suape;PE06;MP2.5;9;ug/m3;Automática
03/02/2022;20:00:00;Suape;PE06;NO2;7.7;ug/m3;Automática
03/02/2022;20:00:00;Suape;PE06;SO2;5.4;ug/m3;Automática
03/02/2022;21:00:00;Suape;PE06;CO;0.3;ug/m3;Automática
03/02/2022;21:00:00;Suape;PE06;MP10;43;ug/m3;Automática
03/02/2022;21:00:00;Suape;PE06;MP2.5;19;ug/m3;Automática
03/02/2022;21:00:00;Suape;PE06;NO2;4.7;ug/m3;Automática
03/02/2022;21:00:00;Suape;PE06;SO2;5.3;ug/m3;Automática
03/02/2022;22:00:00;Suape;PE06;CO;0.3;ug/m3;Automática
03/02/2022;22:00:00;Suape;PE06;MP10;33;ug/m3;Automática
03/02/2022;22:00:00;Suape;PE06;MP2.5;18;ug/m3;Automática
03/02/2022;22:00:00;Suape;PE06;NO2;5.3;ug/m3;Automática
03/02/2022;22:00:00;Suape;PE06;SO2;5.2;ug/m3;Automática
03/02/2022;23:00:00;Suape;PE06;CO;0.3;ug/m3;Automática
03/02/2022;23:00:00;Suape;PE06;MP10;31;ug/m3;Automática
03/02/2022;23:00:00;Suape;PE06;MP2.5;17;ug/m3;Automática
03/02/2022;23:00:00;Suape;PE06;NO2;8.1;ug/m3;Automática
03/02/2022;23:00:00;Suape;PE06;SO2;5.4;ug/m3;Automática
04/02/2022;00:00:00;Suape;PE06;CO;0.438;ug/m3;Automática
04/02/2022;00:00:00;Suape;PE06;MP10;25;ug/m3;Automática
04/02/2022;00:00:00;Suape;PE06;MP2.5;4;ug/m3;Automática
04/02/2022;00:00:00;Suape;PE06;NO2;1.98;ug/m3;Automática
04/02/2022;00:00:00;Suape;PE06;SO2;6.68;ug/m3;Automática
04/02/2022;01:00:00;Suape;PE06;CO;0.402;ug/m3;Automática
04/02/2022;01:00:00;Suape;PE06;MP10;16;ug/m3;Automática
04/02/2022;01:00:00;Suape;PE06;MP2.5;6;ug/m3;Automática
04/02/2022;01:00:00;Suape;PE06;SO2;5.87;ug/m3;Automática
04/02/2022;02:00:00;Suape;PE06;CO;0.419;ug/m3;Automática
04/02/2022;02:00:00;Suape;PE06;MP10;16;ug/m3;Automática
04/02/2022;02:00:00;Suape;PE06;MP2.5;8;ug/m3;Automática
04/02/2022;03:00:00;Suape;PE06;MP10;21;ug/m3;Automática
04/02/2022;03:00:00;Suape;PE06;MP2.5;9;ug/m3;Automática
04/02/2022;03:00:00;Suape;PE06;NO2;1.96;ug/m3;Automática
04/02/2022;04:00:00;Suape;PE06;MP10;21;ug/m3;Automática
04/02/2022;04:00:00;Suape;PE06;MP2.5;9;ug/m3;Automática
04/02/2022;04:00:00;Suape;PE06;NO2;2.04;ug/m3;Automática
04/02/2022;04:00:00;Suape;PE06;SO2;5.43;ug/m3;Automática
04/02/2022;05:00:00;Suape;PE06;CO;0.403;ug/m3;Automática
04/02/2022;05:00:00;Suape;PE06;MP10;20;ug/m3;Automática
04/02/2022;05:00:00;Suape;PE06;MP2.5;9;ug/m3;Automática
04/02/2022;05:00:00;Suape;PE06;NO2;9.66;ug/m3;Automática
04/02/2022;05:00:00;Suape;PE06;SO2;4.8;ug/m3;Automática
04/02/2022;06:00:00;Suape;PE06;CO;0.42;ug/m3;Automática
04/02/2022;06:00:00;Suape;PE06;MP10;19;ug/m3;Automática
04/02/2022;06:00:00;Suape;PE06;MP2.5;6;ug/m3;Automática
04/02/2022;06:00:00;Suape;PE06;NO2;2.35;ug/m3;Automática
04/02/2022;06:00:00;Suape;PE06;SO2;5.48;ug/m3;Automática
04/02/2022;07:00:00;Suape;PE06;CO;0.422;ug/m3;Automática
04/02/2022;07:00:00;Suape;PE06;MP10;21;ug/m3;Automática
04/02/2022;07:00:00;Suape;PE06;MP2.5;16;ug/m3;Automática
04/02/2022;07:00:00;Suape;PE06;NO2;1.8;ug/m3;Automática
04/02/2022;07:00:00;Suape;PE06;SO2;9.22;ug/m3;Automática
04/02/2022;08:00:00;Suape;PE06;CO;0.455;ug/m3;Automática
04/02/2022;08:00:00;Suape;PE06;MP10;18;ug/m3;Automática
04/02/2022;08:00:00;Suape;PE06;MP2.5;2;ug/m3;Automática
04/02/2022;08:00:00;Suape;PE06;NO2;1.71;ug/m3;Automática
04/02/2022;08:00:00;Suape;PE06;SO2;12.73;ug/m3;Automática
04/02/2022;09:00:00;Suape;PE06;CO;0.394;ug/m3;Automática
04/02/2022;09:00:00;Suape;PE06;MP10;24;ug/m3;Automática
